"MLE","NBE","MCMC"
0.000100999703939591,7.87871458952824e-26,0.000591775933941854
0.0157290019982774,0.0119547951035202,0.0233939981798309
0.000386948448393585,3.40706040040818e-13,0.00153538404526336
1.36605772449836,1.34041398763657,1.11151833723297
0.0160486062110515,0.0122427633032203,0.0236482640208721
0.00926312010873007,0.0015175364096649,0.0142950048937176
0.462267656412304,0.381667345762253,0.430658127885674
0.128838114072176,0.105939351022243,0.137392963270612
0.0123544406348886,0.00837003067135811,0.0183567483072394
0.00832196331585918,0.00382427929434925,0.0130715377244347
1.59713562978338,1.55100965499878,1.28191073845246
0.0209627444195727,0.0116963535547256,0.0292608876722994
0.0118989653723659,0.00953049096278846,0.018041558332861
0.0248283751620379,0.0101893078535795,0.0341204851458522
